Distance_km,Bed_Elevation_m,Latitude,Longitude
2.940510507558219544e+01,-9.798539659524116132e+02,7.293214442422161881e+01,-5.556678933961111255e+01
2.962075394622359070e+01,-9.806288375354816935e+02,7.293289435057570813e+01,-5.557285380956025733e+01
2.983640324009167699e+01,-9.811285392949259858e+02,7.293364408982925795e+01,-5.557891882006001794e+01
3.005205295706315738e+01,-9.813983354560186854e+02,7.293439364195592134e+01,-5.558498437104674395e+01
3.026770309701373662e+01,-9.814913385942418245e+02,7.293514300692937979e+01,-5.559105046245669968e+01
3.048335365981793288e+01,-9.813955628071181536e+02,7.293589218472328639e+01,-5.559711709422610681e+01
3.069900464535599127e+01,-9.810783049690448934e+02,7.293664117531136526e+01,-5.560318426629112309e+01
3.091465605350094847e+01,-9.807802354669142915e+02,7.293738997866724105e+01,-5.560925197858785651e+01
3.113030788413161076e+01,-9.806935684363517112e+02,7.293813859476465211e+01,-5.561532023105234401e+01
3.134596013712157969e+01,-9.807362877091084101e+02,7.293888702357722309e+01,-5.562138902362055148e+01
3.156161281234928140e+01,-9.808076907606937311e+02,7.293963526507867812e+01,-5.562745835622840929e+01
3.177726590969131237e+01,-9.809419137079821667e+02,7.294038331924269869e+01,-5.563352822881178383e+01
3.199291942902235775e+01,-9.811057233368107973e+02,7.294113118604295209e+01,-5.563959864130647048e+01
3.220857337021995193e+01,-9.812487136823433502e+02,7.294187886545316246e+01,-5.564566959364819354e+01
3.242422773316013718e+01,-9.812281198457845903e+02,7.294262635744701129e+01,-5.565174108577264889e+01
3.263988251771984039e+01,-9.793338406185582699e+02,7.294337366199819428e+01,-5.565781311761546135e+01
3.285553772377487292e+01,-9.769043849829552073e+02,7.294412077908039294e+01,-5.566388568911217760e+01
3.307119335120171399e+01,-9.760736566361840687e+02,7.294486770866733139e+01,-5.566995880019830878e+01
3.328684939987613944e+01,-9.773313769789326670e+02,7.294561445073269113e+01,-5.567603245080928076e+01
3.350250586967560196e+01,-9.795799794725468246e+02,7.294636100525019629e+01,-5.568210664088048389e+01
3.371816276047510286e+01,-9.813402115206015424e+02,7.294710737219352836e+01,-5.568818137034723748e+01
3.393382007215186036e+01,-9.820987814711660349e+02,7.294785355153641149e+01,-5.569425663914481106e+01
3.414947780458214766e+01,-9.823587264815720346e+02,7.294859954325255558e+01,-5.570033244720838894e+01
3.436513595764267848e+01,-9.825822072407535188e+02,7.294934534731567055e+01,-5.570640879447311988e+01
3.458079453120938496e+01,-9.827895472099822882e+02,7.295009096369948054e+01,-5.571248568087407449e+01
3.479645352515893819e+01,-9.829802486917014903e+02,7.295083639237768125e+01,-5.571856310634628784e+01
3.501211293936586344e+01,-9.831704567492972728e+02,7.295158163332399681e+01,-5.572464107082470264e+01
3.522777277370959581e+01,-9.833572077904333355e+02,7.295232668651216557e+01,-5.573071957424424028e+01
3.544343302806399976e+01,-9.835052057849327412e+02,7.295307155191588322e+01,-5.573679861653972978e+01
3.565909370230623665e+01,-9.835404909909278786e+02,7.295381622950888811e+01,-5.574287819764594332e+01
3.587475479631340392e+01,-9.836012828803277444e+02,7.295456071926491859e+01,-5.574895831749761044e+01
3.609041630995972127e+01,-9.837297258740658208e+02,7.295530502115767035e+01,-5.575503897602938963e+01
3.630607824312426146e+01,-9.838832603627820390e+02,7.295604913516092438e+01,-5.576112017317587544e+01
3.652174059568134368e+01,-9.839737809318401105e+02,7.295679306124836216e+01,-5.576720190887161976e+01
3.673740336750847035e+01,-9.839007104161953521e+02,7.295753679939375047e+01,-5.577328418305108926e+01
3.695306655848085597e+01,-9.836493675995889134e+02,7.295828034957081343e+01,-5.577936699564870082e+01
3.716873016847647904e+01,-9.833747155675836211e+02,7.295902371175330359e+01,-5.578545034659882162e+01
3.738439419737043323e+01,-9.834394109230289587e+02,7.295976688591495929e+01,-5.579153423583575488e+01
3.760005864503825990e+01,-9.841719812376160235e+02,7.296050987202949045e+01,-5.579761866329373277e+01
3.781572351135768173e+01,-9.851123600543010070e+02,7.296125267007069226e+01,-5.580370362890693059e+01
3.803138879620458823e+01,-9.857586974164762523e+02,7.296199528001228884e+01,-5.580978913260946683e+01
3.824705449945552260e+01,-9.860045400035243119e+02,7.296273770182803275e+01,-5.581587517433541024e+01
3.846272062098614697e+01,-9.859597164734959733e+02,7.296347993549167654e+01,-5.582196175401875138e+01
3.867838716067320348e+01,-9.857567501004310770e+02,7.296422198097697276e+01,-5.582804887159342400e+01
3.889405411839270954e+01,-9.856491067317581383e+02,7.296496383825767396e+01,-5.583413652699331209e+01
3.910972149402230968e+01,-9.856959017923816191e+02,7.296570550730756111e+01,-5.584022472015222860e+01
3.932538928743647233e+01,-9.858022604182857549e+02,7.296644698810035834e+01,-5.584631345100392963e+01
3.954105749851249385e+01,-9.857958916224271206e+02,7.296718828060986084e+01,-5.585240271948210733e+01
3.975672612712638454e+01,-9.856871685998546582e+02,7.296792938480980695e+01,-5.585849252552041122e+01
3.997239517315546209e+01,-9.856414357936935176e+02,7.296867030067400606e+01,-5.586458286905241266e+01
4.018806463647477756e+01,-9.857738448725026501e+02,7.296941102817618230e+01,-5.587067375001162617e+01
4.040373451696012808e+01,-9.859978576708501805e+02,7.297015156729011665e+01,-5.587676516833149520e+01
4.061940481448954898e+01,-9.861995566025120752e+02,7.297089191798960428e+01,-5.588285712394543481e+01
4.083507552893859582e+01,-9.863462074247819373e+02,7.297163208024839776e+01,-5.588894961678677475e+01
4.105074666018334284e+01,-9.864698863095602519e+02,7.297237205404029226e+01,-5.589504264678877377e+01
4.126641820810023376e+01,-9.866235157347239237e+02,7.297311183933906875e+01,-5.590113621388466214e+01
4.148209017256477438e+01,-9.868268486260897134e+02,7.297385143611847980e+01,-5.590723031800758491e+01
4.169776255345541216e+01,-9.870273376340823006e+02,7.297459084435236321e+01,-5.591332495909064448e+01
4.191343535064540049e+01,-9.867565268469722923e+02,7.297533006401444311e+01,-5.591942013706685799e+01
4.212910856401394710e+01,-9.861309805110789739e+02,7.297606909507857154e+01,-5.592551585186921415e+01
4.234478219343569094e+01,-9.859569414174319490e+02,7.297680793751848682e+01,-5.593161210343062351e+01
4.256045623878814865e+01,-9.859629562550217088e+02,7.297754659130802679e+01,-5.593770889168392557e+01
4.277613069994487205e+01,-9.844129351672752364e+02,7.297828505642092978e+01,-5.594380621656191721e+01
4.299180557678565151e+01,-9.798350929267662650e+02,7.297902333283106202e+01,-5.594990407799733134e+01
4.320748086918401754e+01,-9.754047778918569520e+02,7.297976142051217607e+01,-5.595600247592282983e+01
4.342315657701846732e+01,-9.748500862529385813e+02,7.298049931943809554e+01,-5.596210141027104612e+01
4.363883270016333427e+01,-9.775517815138973674e+02,7.298123702958260139e+01,-5.596820088097449997e+01
4.385450923849623450e+01,-9.824964661097815224e+02,7.298197455091953145e+01,-5.597430088796569692e+01
4.407018619189314279e+01,-9.863115843031608847e+02,7.298271188342268090e+01,-5.598040143117705014e+01
4.428586356023025417e+01,-9.877280977082228901e+02,7.298344902706585913e+01,-5.598650251054095150e+01
4.450154134338337286e+01,-9.879306793643772835e+02,7.298418598182287553e+01,-5.599260412598969339e+01
4.471721954122966025e+01,-9.880411051487204759e+02,7.298492274766755372e+01,-5.599870627745552554e+01
4.493289815364477136e+01,-9.881093560634085406e+02,7.298565932457371730e+01,-5.600480896487062665e+01
4.514857718050549096e+01,-9.881818102952161098e+02,7.298639571251517566e+01,-5.601091218816713280e+01
4.536425662168780804e+01,-9.882691905443042515e+02,7.298713191146575241e+01,-5.601701594727710187e+01
4.557993647706709339e+01,-9.883275208648296939e+02,7.298786792139927115e+01,-5.602312024213253494e+01
4.579561674652138237e+01,-9.883010409827429612e+02,7.298860374228956971e+01,-5.602922507266538332e+01
4.601129742992534943e+01,-9.882146031178219800e+02,7.298933937411045747e+01,-5.603533043880753439e+01
4.622697852715639044e+01,-9.880609562122421039e+02,7.299007481683578646e+01,-5.604143634049081157e+01
4.644266003808999699e+01,-9.878808445030774692e+02,7.299081007043938030e+01,-5.604754277764695303e+01
4.665834196260341571e+01,-9.877848597564001238e+02,7.299154513489507679e+01,-5.605364975020769691e+01
4.687402430057135660e+01,-9.878705271517760593e+02,7.299228001017671374e+01,-5.605975725810465349e+01
4.708970705187157080e+01,-9.879345699951134065e+02,7.299301469625812899e+01,-5.606586530126940460e+01
4.730539021637963515e+01,-9.879949436294676843e+02,7.299374919311317456e+01,-5.607197387963349655e+01
4.752107379397209996e+01,-9.879026341467504153e+02,7.299448350071568825e+01,-5.607808299312836198e+01
4.773675778452418683e+01,-9.873503008035016819e+02,7.299521761903950789e+01,-5.608419264168540508e+01
4.795244218791406610e+01,-9.867965372102607944e+02,7.299595154805851394e+01,-5.609030282523596611e+01
4.816812700401597880e+01,-9.865704111715764384e+02,7.299668528774651577e+01,-5.609641354371132849e+01
4.838381223270713605e+01,-9.863913253313694440e+02,7.299741883807739384e+01,-5.610252479704269746e+01
4.859949787386315734e+01,-9.858859365826021985e+02,7.299815219902500019e+01,-5.610863658516122854e+01
4.881518392736215617e+01,-9.857261187033885790e+02,7.299888537056321525e+01,-5.611474890799802040e+01
4.903087039307861517e+01,-9.852224657194610700e+02,7.299961835266586263e+01,-5.612086176548410776e+01
4.924655727088944701e+01,-9.805143714821309686e+02,7.300035114530682279e+01,-5.612697515755046851e+01
4.946224456067024278e+01,-9.692075377116966592e+02,7.300108374845996195e+01,-5.613308908412800236e+01
4.967793226229757408e+01,-9.506138865117901560e+02,7.300181616209914637e+01,-5.613920354514756639e+01
4.989362037564870889e+01,-9.371147831373706367e+02,7.300254838619825648e+01,-5.614531854053994664e+01
5.010930890059901088e+01,-9.372236671633917240e+02,7.300328042073115853e+01,-5.615143407023588651e+01
5.032499783702426299e+01,-9.485637166927939461e+02,7.300401226567171875e+01,-5.615755013416604413e+01
5.054068718480097999e+01,-9.635975442468254641e+02,7.300474392099381760e+01,-5.616366673226102790e+01
5.075637694380579035e+01,-9.760487263579314003e+02,7.300547538667134972e+01,-5.616978386445138938e+01
5.097206711391449829e+01,-9.830137691123840114e+02,7.300620666267816716e+01,-5.617590153066761616e+01
5.118775769500453521e+01,-9.867971666898361036e+02,7.300693774898819299e+01,-5.618201973084013190e+01
5.140344868695044056e+01,-9.886264563608789331e+02,7.300766864557529345e+01,-5.618813846489929631e+01
5.161914008962917677e+01,-9.892997409015945323e+02,7.300839935241334899e+01,-5.619425773277542646e+01
5.183483190291575227e+01,-9.895500033109780134e+02,7.300912986947625427e+01,-5.620037753439874706e+01
5.205052412668926110e+01,-9.895871237942261587e+02,7.300986019673791816e+01,-5.620649786969946859e+01
5.226621676082440615e+01,-9.892362044015519587e+02,7.301059033417223532e+01,-5.621261873860768077e+01
5.248190980519655824e+01,-9.881622745672306110e+02,7.301132028175308619e+01,-5.621874014105345907e+01
5.269760325968361059e+01,-9.861287604923955996e+02,7.301205003945440808e+01,-5.622486207696680793e+01
5.291329712415907949e+01,-9.841693896256540484e+02,7.301277960725003879e+01,-5.623098454627765364e+01
5.312899139850246399e+01,-9.829003572961591999e+02,7.301350898511395826e+01,-5.623710754891588692e+01
5.334468608258806910e+01,-9.822782316863964525e+02,7.301423817302003272e+01,-5.624323108481132039e+01
5.356038117629229589e+01,-9.813418571006288857e+02,7.301496717094217104e+01,-5.624935515389370977e+01
5.377607667949175152e+01,-9.800771899868531136e+02,7.301569597885429630e+01,-5.625547975609273976e+01
5.399177259206219759e+01,-9.799270815823674639e+02,7.301642459673031738e+01,-5.626160489133805953e+01
5.420746891388123601e+01,-9.807110227894720538e+02,7.301715302454417156e+01,-5.626773055955923297e+01
5.442316564482327124e+01,-9.821165003910563200e+02,7.301788126226976772e+01,-5.627385676068577425e+01
5.463886278476469727e+01,-9.832485715227486480e+02,7.301860930988100051e+01,-5.627998349464713357e+01
5.485456033358295258e+01,-9.849257425093046550e+02,7.301933716735183566e+01,-5.628611076137270430e+01
5.507025829115308824e+01,-9.870837632605263252e+02,7.302006483465618203e+01,-5.629223856079180877e+01
5.528595665735310405e+01,-9.886998626017461902e+02,7.302079231176799112e+01,-5.629836689283372664e+01
5.550165543205625340e+01,-9.887389525938643828e+02,7.302151959866114339e+01,-5.630449575742765234e+01
5.571735461514116139e+01,-9.855303254195803220e+02,7.302224669530961876e+01,-5.631062515450273764e+01
5.593305420648329118e+01,-9.800061376400774407e+02,7.302297360168734031e+01,-5.631675508398807040e+01
5.614875420595831201e+01,-9.767999229764765232e+02,7.302370031776823112e+01,-5.632288554581266737e+01
5.636445461344242602e+01,-9.788028584669490328e+02,7.302442684352625690e+01,-5.632901653990548851e+01
5.658015542881376803e+01,-9.821339893970359753e+02,7.302515317893536917e+01,-5.633514806619544402e+01
5.679585665194529298e+01,-9.830935826979772401e+02,7.302587932396947679e+01,-5.634128012461137303e+01
5.701155828271656389e+01,-9.819449318539632259e+02,7.302660527860257389e+01,-5.634741271508205074e+01
5.722726032100166549e+01,-9.813991794039817478e+02,7.302733104280856935e+01,-5.635354583753620261e+01
5.744296276667698464e+01,-9.833829280952396630e+02,7.302805661656144309e+01,-5.635967949190246884e+01
5.765866561961918535e+01,-9.864968712911537523e+02,7.302878199983513241e+01,-5.636581367810946830e+01
5.787436887970493160e+01,-9.898487514261549904e+02,7.302950719260363144e+01,-5.637194839608572039e+01
5.809007254680906129e+01,-9.909198824592560868e+02,7.303023219484086326e+01,-5.637808364575970188e+01
5.830577662080843027e+01,-9.843422937907231471e+02,7.303095700652080779e+01,-5.638421942705982559e+01
5.852148110157899197e+01,-9.705101663541316839e+02,7.303168162761741655e+01,-5.639035573991444039e+01
5.873718598899822751e+01,-9.523446041025872546e+02,7.303240605810469788e+01,-5.639649258425183831e+01
5.895289128294145087e+01,-9.371149354459387268e+02,7.303313029795658906e+01,-5.640262996000026163e+01
5.916859698328337203e+01,-9.322680172875967628e+02,7.303385434714705582e+01,-5.640876786708784607e+01
5.938430308990233897e+01,-9.392938654230024440e+02,7.303457820565009229e+01,-5.641490630544272733e+01
5.960000960267402093e+01,-9.462757302781901672e+02,7.303530187343967839e+01,-5.642104527499294164e+01
5.981571652147464135e+01,-9.436199690389973966e+02,7.303602535048979405e+01,-5.642718477566647550e+01
6.003142384617901683e+01,-9.272315028744174015e+02,7.303674863677440499e+01,-5.643332480739123724e+01
6.024713157666486296e+01,-8.984182138369809536e+02,7.303747173226751954e+01,-5.643946537009509967e+01
6.046283971280761449e+01,-8.604781429911978421e+02,7.303819463694311764e+01,-5.644560646370586454e+01
6.067854825448349487e+01,-8.229746537585831447e+02,7.303891735077519343e+01,-5.645174808815126255e+01
6.089425720156922495e+01,-7.979489204068997878e+02,7.303963987373772682e+01,-5.645789024335898887e+01
6.110996655394060184e+01,-7.903490038623070859e+02,7.304036220580472616e+01,-5.646403292925664630e+01
6.132567631147311005e+01,-7.959161001994036724e+02,7.304108434695018559e+01,-5.647017614577178080e+01
6.154138647404376883e+01,-8.051225094224853365e+02,7.304180629714811346e+01,-5.647631989283189569e+01
6.175709704152865953e+01,-8.103411356778738082e+02,7.304252805637248969e+01,-5.648246417036443745e+01
6.197280801380392035e+01,-8.106646395601807171e+02,7.304324962459735104e+01,-5.648860897829675309e+01
6.218851939074528445e+01,-8.069079765665401283e+02,7.304397100179667746e+01,-5.649475431655616831e+01
6.240423117222978533e+01,-8.009390234572618965e+02,7.304469218794450569e+01,-5.650090018506992351e+01
6.261994335813422197e+01,-7.963293358006492326e+02,7.304541318301485830e+01,-5.650704658376520939e+01
6.283565594833178380e+01,-7.956333438303183812e+02,7.304613398698170101e+01,-5.651319351256914558e+01
6.305136894270035697e+01,-7.995507119545352452e+02,7.304685459981908480e+01,-5.651934097140880908e+01
6.326708234111686835e+01,-8.065507279759672201e+02,7.304757502150104642e+01,-5.652548896021118452e+01
6.348279614345663191e+01,-8.135785029062521971e+02,7.304829525200158002e+01,-5.653163747890322810e+01
6.369851034959668823e+01,-8.184372509187147671e+02,7.304901529129472237e+01,-5.653778652741181787e+01
6.391422495941097282e+01,-8.219345869699826608e+02,7.304973513935449603e+01,-5.654393610566376083e+01
6.412993997277871472e+01,-8.243366514289760971e+02,7.305045479615495196e+01,-5.655008621358583554e+01
6.434565538957342312e+01,-8.259433121706415477e+02,7.305117426167009853e+01,-5.655623685110471399e+01
6.456137120967248677e+01,-8.272175051360924272e+02,7.305189353587398671e+01,-5.656238801814704686e+01
6.477708743295201543e+01,-8.284576139068233260e+02,7.305261261874065326e+01,-5.656853971463939246e+01
6.499280405928780624e+01,-8.295420953045527312e+02,7.305333151024413496e+01,-5.657469194050828065e+01
6.520852108855660845e+01,-8.300582148685416541e+02,7.305405021035848279e+01,-5.658084469568014896e+01
6.542423852063420497e+01,-8.298527721663909915e+02,7.305476871905774772e+01,-5.658699798008138515e+01
6.563995635539612294e+01,-8.283376590960076555e+02,7.305548703631595231e+01,-5.659315179363832016e+01
6.585567459271953794e+01,-8.263930334488678682e+02,7.305620516210717597e+01,-5.659930613627722096e+01
6.607139323248009077e+01,-8.255792129606177241e+02,7.305692309640546966e+01,-5.660546100792429058e+01
6.628711227455389121e+01,-8.263801044061871153e+02,7.305764083918488438e+01,-5.661161640850566812e+01
6.650283171881702060e+01,-8.279470247100585993e+02,7.305835839041948532e+01,-5.661777233794742870e+01
6.671855156514556029e+01,-8.290014335963389840e+02,7.305907575008332344e+01,-5.662392879617560482e+01
6.693427181341569110e+01,-8.276601884351681520e+02,7.305979291815044974e+01,-5.663008578311615082e+01
6.714999246350414808e+01,-8.219680024251509849e+02,7.306050989459497202e+01,-5.663624329869495710e+01
6.736571351528537832e+01,-8.114533330257496573e+02,7.306122667939092707e+01,-5.664240134283785721e+01
6.758143496863780797e+01,-7.986741656572269221e+02,7.306194327251240850e+01,-5.664855991547063496e+01
6.779715682343629624e+01,-7.872106002539544534e+02,7.306265967393348149e+01,-5.665471901651898889e+01
6.801287907955725132e+01,-7.788541011943843841e+02,7.306337588362822544e+01,-5.666087864590857492e+01
6.822860173687662666e+01,-7.724298957644346046e+02,7.306409190157071976e+01,-5.666703880356498502e+01
6.844432479527031887e+01,-7.658451436156741465e+02,7.306480772773502963e+01,-5.667319948941374008e+01
6.866004825461452299e+01,-7.561173524006519528e+02,7.306552336209527709e+01,-5.667936070338030419e+01
6.887577211478584616e+01,-7.475271824010375212e+02,7.306623880462552734e+01,-5.668552244539008456e+01
6.909149637565970181e+01,-7.430285509839229690e+02,7.306695405529985976e+01,-5.669168471536841736e+01
6.930722103711335080e+01,-7.407434219969894684e+02,7.306766911409239640e+01,-5.669784751324059613e+01
6.952294609902186551e+01,-7.369381415653881504e+02,7.306838398097721665e+01,-5.670401083893181493e+01
6.973867156126131306e+01,-7.293799671864962875e+02,7.306909865592841413e+01,-5.671017469236726072e+01
6.995439742370888325e+01,-7.204441061765272707e+02,7.306981313892011087e+01,-5.671633907347200676e+01
7.017012368623930740e+01,-7.099757110859017075e+02,7.307052742992638628e+01,-5.672250398217109080e+01
7.038585034872971846e+01,-6.979215840781673705e+02,7.307124152892136237e+01,-5.672866941838948662e+01
7.060157741105604146e+01,-6.850858539268335790e+02,7.307195543587914699e+01,-5.673483538205210408e+01
7.081730487309424404e+01,-6.742712863939282215e+02,7.307266915077384795e+01,-5.674100187308379617e+01
7.103303273471973966e+01,-6.679690128780853229e+02,7.307338267357957307e+01,-5.674716889140933063e+01
7.124876099581058497e+01,-6.676371181576912477e+02,7.307409600427045859e+01,-5.675333643695346098e+01
7.146448965624101390e+01,-6.731257242634089835e+02,7.307480914282061235e+01,-5.675950450964082705e+01
7.168021871588786098e+01,-6.817647012658666199e+02,7.307552208920415637e+01,-5.676567310939604027e+01
7.189594817462663912e+01,-6.905419151181588404e+02,7.307623484339521269e+01,-5.677184223614363390e+01
7.211167803233387019e+01,-6.994886602874448727e+02,7.307694740536791755e+01,-5.677801188980809144e+01
7.232740828888522344e+01,-7.098910764221136560e+02,7.307765977509639299e+01,-5.678418207031382536e+01
7.254313894415834341e+01,-7.189601636772124493e+02,7.307837195255478946e+01,-5.679035277758519840e+01
7.275886999802713717e+01,-7.204008028187435002e+02,7.307908393771721478e+01,-5.679652401154648800e+01
7.297460145036973245e+01,-7.129677289862910357e+02,7.307979573055783362e+01,-5.680269577212193610e+01
7.319033330106145741e+01,-7.040715125691651792e+02,7.308050733105078223e+01,-5.680886805923570648e+01
7.340606554997818023e+01,-7.001955072362441115e+02,7.308121873917019684e+01,-5.681504087281190607e+01
7.362179819699544225e+01,-7.037387614473898338e+02,7.308192995489021371e+01,-5.682121421277458495e+01
7.383753124198999274e+01,-7.092372278959066989e+02,7.308264097818501170e+01,-5.682738807904771505e+01
7.405326468483796987e+01,-7.111023866555055974e+02,7.308335180902871286e+01,-5.683356247155523278e+01
7.426899852541477287e+01,-7.100187621228697026e+02,7.308406244739548185e+01,-5.683973739022098925e+01
7.448473276359844419e+01,-7.086774686232434988e+02,7.308477289325951176e+01,-5.684591283496877878e+01
7.470046739926294777e+01,-7.057019853277149650e+02,7.308548314659491041e+01,-5.685208880572233880e+01
7.491620243228467757e+01,-7.008798062893349652e+02,7.308619320737585667e+01,-5.685826530240535703e+01
7.513193786253984285e+01,-6.944609795032110924e+02,7.308690307557651522e+01,-5.686444232494142881e+01
7.534767368990553393e+01,-6.887711123810051959e+02,7.308761275117107914e+01,-5.687061987325409973e+01
7.556340991425716425e+01,-6.870200704394569584e+02,7.308832223413369888e+01,-5.687679794726688698e+01
7.577914653547078672e+01,-6.881843528687325033e+02,7.308903152443855333e+01,-5.688297654690317984e+01
7.599488355342192847e+01,-6.888282449839614401e+02,7.308974062205980715e+01,-5.688915567208636759e+01
7.621062096798682717e+01,-6.891310957205615750e+02,7.309044952697163922e+01,-5.689533532273974714e+01
7.642635877904265840e+01,-6.909994159391051198e+02,7.309115823914825683e+01,-5.690151549878655146e+01
7.664209698646479296e+01,-6.957922271687084503e+02,7.309186675856382465e+01,-5.690769620014997088e+01
7.685783559013006538e+01,-7.021088677739121522e+02,7.309257508519254998e+01,-5.691387742675311046e+01
7.707357458991229748e+01,-7.079922711143454990e+02,7.309328321900858327e+01,-5.692005917851903263e+01
7.728931398568926170e+01,-7.136729193390721093e+02,7.309399115998616026e+01,-5.692624145537072167e+01
7.750505377733686885e+01,-7.194926417733124708e+02,7.309469890809944559e+01,-5.693242425723112632e+01
7.772079396473145607e+01,-7.245178187215957450e+02,7.309540646332267499e+01,-5.693860758402308875e+01
7.793653454774847944e+01,-7.269376168115135215e+02,7.309611382563001314e+01,-5.694479143566943691e+01
7.815227552626379293e+01,-7.254007297070509139e+02,7.309682099499566732e+01,-5.695097581209290638e+01
7.836801690015460053e+01,-7.217824528610757397e+02,7.309752797139387326e+01,-5.695716071321618301e+01
7.858375866929586095e+01,-7.189832013037946581e+02,7.309823475479880983e+01,-5.696334613896188870e+01
7.879950083356355606e+01,-7.173817424511989884e+02,7.309894134518471276e+01,-5.696953208925256718e+01
7.901524339283481879e+01,-7.146578879183324489e+02,7.309964774252578934e+01,-5.697571856401073376e+01
7.923098634698513365e+01,-7.068957650662885044e+02,7.310035394679624687e+01,-5.698190556315881139e+01
7.944672969588998512e+01,-6.932916227489952234e+02,7.310105995797032108e+01,-5.698809308661918038e+01
7.966247343942634984e+01,-6.764283363149469324e+02,7.310176577602223347e+01,-5.699428113431414289e+01
7.987821757747026652e+01,-6.600085735313988380e+02,7.310247140092620555e+01,-5.700046970616595843e+01
8.009396210989670806e+01,-6.464838340557969332e+02,7.310317683265645883e+01,-5.700665880209679415e+01
8.030970703658331900e+01,-6.356426516589217499e+02,7.310388207118725745e+01,-5.701284842202879588e+01
8.052545235740340956e+01,-6.271234570056102484e+02,7.310458711649278030e+01,-5.701903856588400288e+01
8.074119807223705436e+01,-6.208422505208898201e+02,7.310529196854733414e+01,-5.702522923358444729e+01
8.095694418095639833e+01,-6.175613903951948487e+02,7.310599662732509785e+01,-5.703142042505203335e+01
8.117269068344032235e+01,-6.159851468201565012e+02,7.310670109280036399e+01,-5.703761214020864401e+01
8.138843757956310299e+01,-6.148813569864973942e+02,7.310740536494733988e+01,-5.704380437897610534e+01
8.160418486920171688e+01,-6.132797476768089382e+02,7.310810944374030385e+01,-5.704999714127615817e+01
8.181993255223170536e+01,-6.120079188666695700e+02,7.310881332915349162e+01,-5.705619042703049359e+01
8.203568062852907872e+01,-6.120107687613281087e+02,7.310951702116115314e+01,-5.706238423616073874e+01
8.225142909797038726e+01,-6.133531460674718119e+02,7.311022051973755254e+01,-5.706857856858846390e+01
8.246717796043114390e+01,-6.154679339262031590e+02,7.311092382485696817e+01,-5.707477342423516120e+01
8.268292721578752946e+01,-6.175038997700621621e+02,7.311162693649363575e+01,-5.708096880302227305e+01
8.289867686391636425e+01,-6.184406206987076757e+02,7.311232985462184786e+01,-5.708716470487118499e+01
8.311442690469323225e+01,-6.184951582148427178e+02,7.311303257921585441e+01,-5.709336112970321864e+01
8.333017733799248106e+01,-6.189168796524398886e+02,7.311373511024991956e+01,-5.709955807743960321e+01
8.354592816369249419e+01,-6.212840004399474765e+02,7.311443744769835007e+01,-5.710575554800154663e+01
8.376167938166787508e+01,-6.255828247852172126e+02,7.311513959153538167e+01,-5.711195354131017865e+01
8.397743099179571402e+01,-6.296762649495108235e+02,7.311584154173533534e+01,-5.711815205728656508e+01
8.419318299395115446e+01,-6.315985499408017176e+02,7.311654329827247523e+01,-5.712435109585170068e+01
8.440893538801053353e+01,-6.316028691407002498e+02,7.311724486112107968e+01,-5.713055065692654466e+01
8.462468817384949205e+01,-6.309952438362446401e+02,7.311794623025545548e+01,-5.713675074043195679e+01
8.484044135134533349e+01,-6.304341425533586971e+02,7.311864740564989518e+01,-5.714295134628877548e+01
8.505619492037254759e+01,-6.299308997452851600e+02,7.311934838727866293e+01,-5.714915247441775392e+01
8.527194888080794044e+01,-6.285431971358365217e+02,7.312004917511609392e+01,-5.715535412473956711e+01
8.548770323252766445e+01,-6.258454492728560581e+02,7.312074976913648072e+01,-5.716155629717486164e+01
8.570345797540642252e+01,-6.222347585038862690e+02,7.312145016931410169e+01,-5.716775899164419883e+01
8.591921310932188760e+01,-6.182624798245153670e+02,7.312215037562329201e+01,-5.717396220806809737e+01
8.613496863414881943e+01,-6.139406766187242965e+02,7.312285038803834425e+01,-5.718016594636698358e+01
8.635072454976494782e+01,-6.088932445929198138e+02,7.312355020653359361e+01,-5.718637020646124824e+01
8.656648085604470566e+01,-6.030461559210693849e+02,7.312424983108333265e+01,-5.719257498827121822e+01
8.678223755286411745e+01,-5.971347135451526356e+02,7.312494926166188236e+01,-5.719878029171713507e+01
8.699799464009960559e+01,-5.916031397224462580e+02,7.312564849824356372e+01,-5.720498611671920486e+01
8.721375211762746460e+01,-5.871684338894065149e+02,7.312634754080271193e+01,-5.721119246319755547e+01
8.742950998532344897e+01,-5.841374983955549851e+02,7.312704638931363377e+01,-5.721739933107226506e+01
8.764526824306375374e+01,-5.828368724557348060e+02,7.312774504375069284e+01,-5.722360672026331940e+01
8.786102689072454552e+01,-5.834896351468462399e+02,7.312844350408819594e+01,-5.722981463069068298e+01
8.807678592818066932e+01,-5.859664142267811258e+02,7.312914177030047824e+01,-5.723602306227423497e+01
8.829254535530905912e+01,-5.904640891336121058e+02,7.312983984236188917e+01,-5.724223201493379776e+01
8.850830517198495784e+01,-5.963386619690453472e+02,7.313053772024674970e+01,-5.724844148858912263e+01
8.872406537808528526e+01,-6.022021651443155861e+02,7.313123540392943767e+01,-5.725465148315991115e+01
8.893982597348650643e+01,-6.047062635234105983e+02,7.313193289338428826e+01,-5.726086199856578673e+01
8.915558695806306844e+01,-6.034155666958347410e+02,7.313263018858563669e+01,-5.726707303472633015e+01
8.937134833169214687e+01,-6.009585762226770385e+02,7.313332728950784656e+01,-5.727328459156105112e+01
